edinet_code,sec_code,doc_id,filer_name,period_end,submit_date,doc_description
E03434,3326,S100YFHT,株式会社ランシステム,2026-03-31,2026-06-19,有価証券報告書－第38期(2025/04/01－2026/03/31)
E03624,8354,S100YFNB,株式会社ふくおかフィナンシャルグループ,2026-03-31,2026-06-19,有価証券報告書－第19期(2025/04/01－2026/03/31)
E02805,7442,S100YFRP,中山福株式会社,2026-03-31,2026-06-19,有価証券報告書－第80期(2025/04/01－2026/03/31)
E01828,6807,S100YF73,日本航空電子工業株式会社,2026-03-31,2026-06-19,有価証券報告書－第96期(2025/04/01－2026/03/31)
E25169,6249,S100YFK9,株式会社ゲームカードホールディングス,2026-03-31,2026-06-19,有価証券報告書－第15期(2025/04/01－2026/03/31)
E34486,1450,S100YEWF,ＴＡＮＡＫＥＮ株式会社,2026-03-31,2026-06-19,有価証券報告書－第45期(2025/04/01－2026/03/31)
E02563,8103,S100YF48,明和産業株式会社,2026-03-31,2026-06-19,有価証券報告書－第107期(2025/04/01－2026/03/31)
E05617,2121,S100YE1D,株式会社ＭＩＸＩ,2026-03-31,2026-06-19,有価証券報告書－第27期(2025/04/01－2026/03/31)
E33034,6544,S100YEZ8,ジャパンエレベーターサービスホールディングス株式会社,2026-03-31,2026-06-19,有価証券報告書－第32期(2025/04/01－2026/03/31)
E02752,9913,S100YFGN,日邦産業株式会社,2026-03-31,2026-06-19,有価証券報告書－第75期(2025/04/01－2026/03/31)
E00380,2208,S100YEFS,株式会社ブルボン,2026-03-31,2026-06-19,有価証券報告書－第150期(2025/04/01－2026/03/31)
E27572,3184,S100YCVD,ＩＣＤＡホールディングス株式会社,2026-03-31,2026-06-19,有価証券報告書－第17期(2025/04/01－2026/03/31)
E01182,6971,S100YF47,京セラ株式会社,2026-03-31,2026-06-19,有価証券報告書－第72期(2025/04/01－2026/03/31)
E32763,7191,S100YECQ,株式会社イントラスト,2026-03-31,2026-06-19,有価証券報告書－第21期(2025/04/01－2026/03/31)
E30140,6089,S100YFJF,株式会社ウィルグループ,2026-03-31,2026-06-19,有価証券報告書－第20期(2025/04/01－2026/03/31)
E00885,4461,S100YCSC,第一工業製薬株式会社,2026-03-31,2026-06-19,有価証券報告書－第162期(2025/04/01－2026/03/31)
E31594,6167,S100YEI1,冨士ダイス株式会社,2026-03-31,2026-06-19,有価証券報告書－第70期(2025/04/01－2026/03/31)
E02693,8275,S100YEZW,株式会社フォーバル,2026-03-31,2026-06-19,有価証券報告書－第46期(2025/04/01－2026/03/31)
E05426,8425,S100YESP,みずほリース株式会社,2026-03-31,2026-06-19,有価証券報告書－第57期(2025/04/01－2026/03/31)
E32198,9466,S100YEVM,株式会社アイドママーケティングコミュニケーション,2026-03-31,2026-06-19,有価証券報告書－第47期(2025/04/01－2026/03/31)
E37141,2993,S100YCXS,株式会社長栄,2026-03-31,2026-06-19,有価証券報告書－第38期(2025/04/01－2026/03/31)
E01496,6135,S100YEQK,株式会社　牧野フライス製作所,2026-03-31,2026-06-19,有価証券報告書－第87期(2025/04/01－2026/03/31)
E03040,8252,S100YEI3,株式会社　丸井グループ,2026-03-31,2026-06-19,有価証券報告書－第90期(2025/04/01－2026/03/31)
E01575,1963,S100YEFQ,日揮ホールディングス株式会社,2026-03-31,2026-06-19,有価証券報告書－第130期(2025/04/01－2026/03/31)
E07801,6098,S100YDHL,株式会社リクルートホールディングス,2026-03-31,2026-06-19,有価証券報告書－第66期(2025/04/01－2026/03/31)
E05701,2156,S100YEAK,セーラー広告株式会社,2026-03-31,2026-06-19,有価証券報告書－第75期(2025/04/01－2026/03/31)
E05657,2136,S100YEJ2,株式会社ヒップ,2026-03-31,2026-06-19,有価証券報告書－第31期(2025/04/01－2026/03/31)
E25303,2229,S100YEHI,カルビー株式会社,2026-03-31,2026-06-19,有価証券報告書－第77期(2025/04/01－2026/03/31)
E02270,7727,S100YDYH,株式会社オーバル,2026-03-31,2026-06-19,有価証券報告書－第104期(2025/04/01－2026/03/31)
E01063,4925,S100YA2L,株式会社ハーバー研究所,2026-03-31,2026-06-19,有価証券報告書－第43期(2025/04/01－2026/03/31)
E23187,8713,S100YEQ9,フィデアホールディングス株式会社,2026-03-31,2026-06-19,有価証券報告書－第17期(2025/04/01－2026/03/31)
E03943,8848,S100YEPX,株式会社レオパレス２１,2026-03-31,2026-06-19,有価証券報告書－第53期(2025/04/01－2026/03/31)
E03231,7412,S100YDI1,株式会社アトム,2026-03-31,2026-06-19,有価証券報告書－第55期(2025/04/01－2026/03/31)
E01232,5631,S100Y7BQ,株式会社日本製鋼所,2026-03-31,2026-06-19,有価証券報告書－第100期(2025/04/01－2026/03/31)
E01685,6287,S100YE10,株式会社サトー,2026-03-31,2026-06-19,有価証券報告書－第76期(2025/04/01－2026/03/31)
E30917,6240,S100YD4Z,ヤマシンフィルタ株式会社,2026-03-31,2026-06-19,有価証券報告書－第71期(2025/04/01－2026/03/31)
E05659,3835,S100YEPQ,ｅＢＡＳＥ株式会社,2026-03-31,2026-06-19,有価証券報告書－第25期(2025/04/01－2026/03/31)
E00176,1898,S100YEPV,世紀東急工業株式会社,2026-03-31,2026-06-19,有価証券報告書－第77期(2025/04/01－2026/03/31)
E00181,1939,S100YCY4,株式会社四電工,2026-03-31,2026-06-19,有価証券報告書－第75期(2025/04/01－2026/03/31)
E36751,9247,S100YFHS,ＴＲＥホールディングス株式会社,2026-03-31,2026-06-19,有価証券報告書－第5期(2025/04/01－2026/03/31)
E00041,1662,S100YERU,石油資源開発株式会社,2026-03-31,2026-06-19,有価証券報告書－第56期(2025/04/01－2026/03/31)
E01740,6504,S100YEEB,富士電機株式会社,2026-03-31,2026-06-19,有価証券報告書－第150期(2025/04/01－2026/03/31)
E37157,4125,S100YEHE,三和油化工業株式会社,2026-03-31,2026-06-19,有価証券報告書－第57期(2025/04/01－2026/03/31)
E01207,5384,S100YE62,株式会社フジミインコーポレーテッド,2026-03-31,2026-06-19,有価証券報告書－第74期(2025/04/01－2026/03/31)
E00695,7914,S100YF86,共同印刷株式会社,2026-03-31,2026-06-19,有価証券報告書－第146期(2025/04/01－2026/03/31)
E22460,3635,S100YEES,株式会社コーエーテクモホールディングス,2026-03-31,2026-06-19,有価証券報告書－第17期(2025/04/01－2026/03/31)
E03614,8316,S100YERK,株式会社三井住友フィナンシャルグループ,2026-03-31,2026-06-19,有価証券報告書－第24期(2025/04/01－2026/03/31)
E01798,6848,S100YFF9,東亜ディーケーケー株式会社,2026-03-31,2026-06-19,有価証券報告書－第82期(2025/04/01－2026/03/31)
E35791,4886,S100YEAY,あすか製薬ホールディングス株式会社,2026-03-31,2026-06-19,有価証券報告書－第5期(2025/04/01－2026/03/31)
E00086,1893,S100YF3Y,五洋建設株式会社,2026-03-31,2026-06-19,有価証券報告書－第76期(2025/04/01－2026/03/31)
E32679,9142,S100Y6HR,九州旅客鉄道株式会社,2026-03-31,2026-06-19,有価証券報告書－第39期(2025/04/01－2026/03/31)
E03380,2705,S100YF7Y,株式会社大戸屋ホールディングス,2026-03-31,2026-06-19,有価証券報告書－第43期(2025/04/01－2026/03/31)
E04218,9039,S100YFJQ,株式会社サカイ引越センター,2026-03-31,2026-06-19,有価証券報告書－第49期(2025/04/01－2026/03/31)
E01953,6963,S100YF41,ローム株式会社,2026-03-31,2026-06-19,有価証券報告書－第68期(2025/04/01－2026/03/31)
E05697,2175,S100YF7X,株式会社エス・エム・エス,2026-03-31,2026-06-19,有価証券報告書－第23期(2025/04/01－2026/03/31)
E31574,3137,S100YEF7,株式会社ファンデリー,2026-03-31,2026-06-19,有価証券報告書－第26期(2025/04/01－2026/03/31)
E01602,6473,S100YEL3,株式会社ジェイテクト,2026-03-31,2026-06-19,有価証券報告書－第126期(2025/04/01－2026/03/31)
E04290,9324,S100YEO5,安田倉庫株式会社,2026-03-31,2026-06-19,有価証券報告書－第158期(2025/04/01－2026/03/31)
E02561,8076,S100YAX9,株式会社カノークス,2026-03-31,2026-06-19,有価証券報告書－第98期(2025/04/01－2026/03/31)
E04521,9535,S100YEHM,広島ガス株式会社,2026-03-31,2026-06-19,有価証券報告書－第172期(2025/04/01－2026/03/31)
E36730,7350,S100YFFH,株式会社おきなわフィナンシャルグループ,2026-03-31,2026-06-19,有価証券報告書－第5期(2025/04/01－2026/03/31)
E00316,1720,S100YFDZ,東急建設株式会社,2026-03-31,2026-06-19,有価証券報告書－第23期(2025/04/01－2026/03/31)
E00080,1885,S100YCGY,東亜建設工業株式会社,2026-03-31,2026-06-19,有価証券報告書－第136期(2025/04/01－2026/03/31)
E05221,4310,S100YD1A,株式会社ドリームインキュベータ,2026-03-31,2026-06-19,有価証券報告書－第26期(2025/04/01－2026/03/31)
E00952,4526,S100YFDJ,理研ビタミン株式会社,2026-03-31,2026-06-19,有価証券報告書－第90期(2025/04/01－2026/03/31)
E05232,4318,S100YF5Z,株式会社クイック,2026-03-31,2026-06-19,有価証券報告書－第46期(2025/04/01－2026/03/31)
E00942,4527,S100YE5N,ロート製薬株式会社,2026-03-31,2026-06-19,有価証券報告書－第90期(2025/04/01－2026/03/31)
E02535,8065,S100YFE8,佐藤商事株式会社,2026-03-31,2026-06-19,有価証券報告書－第103期(2025/04/01－2026/03/31)
E02412,7947,S100YDYF,株式会社エフピコ,2026-03-31,2026-06-19,有価証券報告書－第64期(2025/04/01－2026/03/31)
E04539,9708,S100YF3V,株式会社帝国ホテル,2026-03-31,2026-06-19,有価証券報告書－第185期(2025/04/01－2026/03/31)
E00435,2801,S100YE5V,キッコーマン株式会社,2026-03-31,2026-06-19,有価証券報告書－第109期(2025/04/01－2026/03/31)
E00836,4272,S100YD4R,日本化薬株式会社,2026-03-31,2026-06-19,有価証券報告書－第169期(2025/04/01－2026/03/31)
E00768,4043,S100YDQ3,株式会社トクヤマ,2026-03-31,2026-06-19,有価証券報告書－第162期(2025/04/01－2026/03/31)
E01554,6381,S100YF9W,アネスト岩田株式会社,2026-03-31,2026-06-19,有価証券報告書－第80期(2025/04/01－2026/03/31)
E02728,9888,S100YDU2,株式会社ＵＥＸ,2026-03-31,2026-06-19,有価証券報告書－第72期(2025/04/01－2026/03/31)
E04426,9434,S100YE76,ソフトバンク株式会社,2026-03-31,2026-06-19,有価証券報告書－第40期(2025/04/01－2026/03/31)
E01708,6315,S100YERT,ＴＯＷＡ株式会社,2026-03-31,2026-06-19,有価証券報告書－第48期(2025/04/01－2026/03/31)
E03134,8230,S100YDVL,株式会社はせがわ,2026-03-31,2026-06-19,有価証券報告書－第60期(2025/04/01－2026/03/31)
E02947,2733,S100YEVF,株式会社あらた,2026-03-31,2026-06-19,有価証券報告書－第24期(2025/04/01－2026/03/31)
E38714,5844,S100YEHZ,株式会社京都フィナンシャルグループ,2026-03-31,2026-06-19,有価証券報告書－第3期(2025/04/01－2026/03/31)
E05135,4792,S100YF7Q,山田コンサルティンググループ株式会社,2026-03-31,2026-06-19,有価証券報告書－第37期(2025/04/01－2026/03/31)
E03556,8331,S100YDSE,株式会社千葉銀行,2026-03-31,2026-06-19,有価証券報告書－第120期(2025/04/01－2026/03/31)
E00984,4568,S100YEY0,第一三共株式会社,2026-03-31,2026-06-19,有価証券報告書－第21期(2025/04/01－2026/03/31)
E02691,8283,S100YDG4,株式会社ＰＡＬＴＡＣ,2026-03-31,2026-06-19,有価証券報告書－第98期(2025/04/01－2026/03/31)
E00157,8157,S100YE5P,都築電気株式会社,2026-03-31,2026-06-19,有価証券報告書－第86期(2025/04/01－2026/03/31)
E01541,6339,S100YE4V,新東工業株式会社,2026-03-31,2026-06-19,有価証券報告書－第129期(2025/04/01－2026/03/31)
E00356,2109,S100YCZI,ＤＭ三井製糖株式会社,2026-03-31,2026-06-19,有価証券報告書－第102期(2025/04/01－2026/03/31)
E03615,8411,S100YF8Y,株式会社みずほフィナンシャルグループ,2026-03-31,2026-06-19,有価証券報告書－第24期(2025/04/01－2026/03/31)
E05346,8439,S100YDRI,東京センチュリー株式会社,2026-03-31,2026-06-19,有価証券報告書－第57期(2025/04/01－2026/03/31)
E01750,6622,S100YEET,株式会社ダイヘン,2026-03-31,2026-06-19,有価証券報告書－第162期(2025/04/01－2026/03/31)
E02127,7012,S100Y99Z,川崎重工業株式会社,2026-03-31,2026-06-19,有価証券報告書－第203期(2025/04/01－2026/03/31)
E03663,8541,S100YENS,株式会社　愛媛銀行,2026-03-31,2026-06-19,有価証券報告書－第122期(2025/04/01－2026/03/31)
E00652,7919,S100YEXP,野崎印刷紙業株式会社,2026-03-31,2026-06-19,有価証券報告書－第86期(2025/04/01－2026/03/31)
E05524,2464,S100YE51,株式会社ＡｏｂａーＢＢＴ,2026-03-31,2026-06-19,有価証券報告書－第28期(2025/04/01－2026/03/31)
E00677,3943,S100YE9U,大石産業株式会社,2026-03-31,2026-06-19,有価証券報告書－第80期(2025/04/01－2026/03/31)
E03051,8174,S100YEGP,日本瓦斯株式会社,2026-03-31,2026-06-19,有価証券報告書－第72期(2025/04/01－2026/03/31)
E05485,3371,S100YF8C,株式会社ソフトクリエイトホールディングス,2026-03-31,2026-06-19,有価証券報告書－第59期(2025/04/01－2026/03/31)
E00060,1820,S100YEDU,西松建設株式会社,2026-03-31,2026-06-19,有価証券報告書－第89期(2025/04/01－2026/03/31)
E04777,9763,S100YEAG,丸建リース株式会社,2026-03-31,2026-06-19,有価証券報告書－第58期(2025/04/01－2026/03/31)
E02812,3153,S100YE8H,八洲電機株式会社,2026-03-31,2026-06-19,有価証券報告書－第82期(2025/04/01－2026/03/31)
E03568,8361,S100YELN,株式会社　大垣共立銀行,2026-03-31,2026-06-19,有価証券報告書－第214期(2025/04/01－2026/03/31)
E02373,7981,S100YE7H,タカラスタンダード株式会社,2026-03-31,2026-06-19,有価証券報告書－第152期(2025/04/01－2026/03/31)
E04291,9305,S100YEYD,株式会社ヤマタネ,2026-03-31,2026-06-19,有価証券報告書－第127期(2025/04/01－2026/03/31)
E01782,6763,S100YDZX,帝国通信工業株式会社,2026-03-31,2026-06-19,有価証券報告書－第104期(2025/04/01－2026/03/31)
E02129,7014,S100YEFT,株式会社名村造船所,2026-03-31,2026-06-19,有価証券報告書－第127期(2025/04/01－2026/03/31)
E00083,1833,S100Y95Z,株式会社奥村組,2026-03-31,2026-06-19,有価証券報告書－第89期(2025/04/01－2026/03/31)
E01056,4368,S100YEIS,扶桑化学工業株式会社,2026-03-31,2026-06-19,有価証券報告書－第69期(2025/04/01－2026/03/31)
E01161,1871,S100YEO8,ピーエス・コンストラクション株式会社,2026-03-31,2026-06-19,有価証券報告書－第78期(2025/04/01－2026/03/31)
E37781,7389,S100YE5H,株式会社あいちフィナンシャルグループ,2026-03-31,2026-06-19,有価証券報告書－第4期(2025/04/01－2026/03/31)
E03530,8303,S100YDBB,株式会社ＳＢＩ新生銀行,2026-03-31,2026-06-19,有価証券報告書－第26期(2025/04/01－2026/03/31)
E00720,7875,S100YEOH,竹田ｉＰホールディングス株式会社,2026-03-31,2026-06-19,有価証券報告書－第88期(2025/04/01－2026/03/31)
E02289,7729,S100YEOP,株式会社東京精密,2026-03-31,2026-06-19,有価証券報告書－第103期(2025/04/01－2026/03/31)
E04304,9319,S100YF4M,株式会社中央倉庫,2026-03-31,2026-06-19,有価証券報告書－第146期(2025/04/01－2026/03/31)
E00923,4507,S100YF57,塩野義製薬株式会社,2026-03-31,2026-06-19,有価証券報告書－第161期(2025/04/01－2026/03/31)
E02542,3004,S100YANZ,神栄株式会社,2026-03-31,2026-06-19,有価証券報告書－第158期(2025/04/01－2026/03/31)
E25662,7022,S100YDDF,サノヤスホールディングス株式会社,2026-03-31,2026-06-19,有価証券報告書－第15期(2025/04/01－2026/03/31)
E01478,6005,S100YEGC,三浦工業株式会社,2026-03-31,2026-06-19,有価証券報告書－第68期(2025/04/01－2026/03/31)
E02522,8075,S100YEV4,神鋼商事株式会社,2026-03-31,2026-06-19,有価証券報告書－第108期(2025/04/01－2026/03/31)
E00225,1965,S100YF2U,株式会社テクノ菱和,2026-03-31,2026-06-19,有価証券報告書－第77期(2025/04/01－2026/03/31)
E03294,7561,S100YF3L,株式会社ハークスレイ,2026-03-31,2026-06-19,有価証券報告書－第48期(2025/04/01－2026/03/31)
E01369,5955,S100YDSY,株式会社ワイズホールディングス,2026-03-31,2026-06-19,有価証券報告書－第151期(2025/04/01－2026/03/31)
E02109,6658,S100YEDB,シライ電子工業株式会社,2026-03-31,2026-06-19,有価証券報告書－第57期(2025/04/01－2026/03/31)
E04154,9024,S100YEFI,株式会社西武ホールディングス,2026-03-31,2026-06-19,有価証券報告書－第21期(2025/04/01－2026/03/31)
E31640,3918,S100YECU,ＰＣＩホールディングス株式会社,2026-03-31,2026-06-19,有価証券報告書－第22期(2025/04/01－2026/03/31)
E02881,7575,S100YEH7,日本ライフライン株式会社,2026-03-31,2026-06-19,有価証券報告書－第46期(2025/04/01－2026/03/31)
E03639,8550,S100YE6L,株式会社　栃木銀行,2026-03-31,2026-06-19,有価証券報告書－第123期(2025/04/01－2026/03/31)
E02554,8078,S100YED6,阪和興業株式会社,2026-03-31,2026-06-19,有価証券報告書－第79期(2025/04/01－2026/03/31)
E05267,4345,S100YDWN,株式会社シーティーエス,2026-03-31,2026-06-19,有価証券報告書－第36期(2025/04/01－2026/03/31)
E04496,3834,S100YEHW,株式会社朝日ネット,2026-03-31,2026-06-19,有価証券報告書－第36期(2025/04/01－2026/03/31)
E05438,8424,S100YF6A,芙蓉総合リース株式会社,2026-03-31,2026-06-19,有価証券報告書－第57期(2025/04/01－2026/03/31)
